cantica;canto;cum_verse_number;verse_number;verse_start;verse_end;text;author;style;temperature;prompt
1;2;173;37;37;37;E chi è colui che rinuncia a ciò che desiderava;gpt-3.5-turbo;modern simple;0.7;"f""Paraphrase the following text in {style} Italian:\n\n{text}"""
1;2;174;38;38;38;e cambia idea per nuovi pensieri.;gpt-3.5-turbo;modern simple;0.7;"f""Paraphrase the following text in {style} Italian:\n\n{text}"""
1;2;175;39;39;39;così che tutto viene eliminato dall'inizio.;gpt-3.5-turbo;modern simple;0.7;"f""Paraphrase the following text in {style} Italian:\n\n{text}"""
1;2;176;40;40;40;Così mi fece in quella scura costa.;gpt-3.5-turbo;modern simple;0.7;"f""Paraphrase the following text in {style} Italian:\n\n{text}"""
1;2;177;41;41;41;Perché, riflettendo, ho portato a termine il compito.;gpt-3.5-turbo;modern simple;0.7;"f""Paraphrase the following text in {style} Italian:\n\n{text}"""
1;2;178;42;42;42;che fu così difficile iniziare.;gpt-3.5-turbo;modern simple;0.7;"f""Paraphrase the following text in {style} Italian:\n\n{text}"""
1;2;179;43;43;43;Se ho ben capito le tue parole.;gpt-3.5-turbo;modern simple;0.7;"f""Paraphrase the following text in {style} Italian:\n\n{text}"""
1;2;180;44;44;44;L'ombra rispose con generosità.;gpt-3.5-turbo;modern simple;0.7;"f""Paraphrase the following text in {style} Italian:\n\n{text}"""
1;2;181;45;45;45;La tua anima è offesa dalla codardia.;gpt-3.5-turbo;modern simple;0.7;"f""Paraphrase the following text in {style} Italian:\n\n{text}"""
1;2;182;46;46;46;spesso l'uomo si impiccia;gpt-3.5-turbo;modern simple;0.7;"f""Paraphrase the following text in {style} Italian:\n\n{text}"""
1;2;183;47;47;47;così che si dedica a un'impresa onorevole.;gpt-3.5-turbo;modern simple;0.7;"f""Paraphrase the following text in {style} Italian:\n\n{text}"""
1;2;184;48;48;48;È strano vedere un animale come se fosse un'ombra.;gpt-3.5-turbo;modern simple;0.7;"f""Paraphrase the following text in {style} Italian:\n\n{text}"""
1;2;185;49;49;49;Per capire questo argomento in modo che tu possa risolverlo,;gpt-3.5-turbo;modern simple;0.7;"f""Paraphrase the following text in {style} Italian:\n\n{text}"""
1;2;186;50;50;50;Sono arrivato direttamente perché sono venuto e ho sentito quello che ho sentito.;gpt-3.5-turbo;modern simple;0.7;"f""Paraphrase the following text in {style} Italian:\n\n{text}"""
1;2;187;51;51;51;Nel primo punto che mi fa soffrire di te.;gpt-3.5-turbo;modern simple;0.7;"f""Paraphrase the following text in {style} Italian:\n\n{text}"""
1;2;188;52;52;52;Ero tra quelli che sono sospesi.;gpt-3.5-turbo;modern simple;0.7;"f""Paraphrase the following text in {style} Italian:\n\n{text}"""
1;2;189;53;53;53;Una donna mi chiamò fortunata e bella.;gpt-3.5-turbo;modern simple;0.7;"f""Paraphrase the following text in {style} Italian:\n\n{text}"""
1;2;190;54;54;54;Così chiesi di poter comandare.;gpt-3.5-turbo;modern simple;0.7;"f""Paraphrase the following text in {style} Italian:\n\n{text}"""
1;2;191;55;55;55;I suoi occhi brillavano più della stella.;gpt-3.5-turbo;modern simple;0.7;"f""Paraphrase the following text in {style} Italian:\n\n{text}"""
1;2;192;56;56;56;Iniziò a parlarmi dolcemente e tranquillamente.;gpt-3.5-turbo;modern simple;0.7;"f""Paraphrase the following text in {style} Italian:\n\n{text}"""
1;2;193;57;57;57;con una voce angelica, nel suo linguaggio:;gpt-3.5-turbo;modern simple;0.7;"f""Paraphrase the following text in {style} Italian:\n\n{text}"""
1;2;194;58;58;58;Oh anima gentile di Mantova,;gpt-3.5-turbo;modern simple;0.7;"f""Paraphrase the following text in {style} Italian:\n\n{text}"""
1;2;195;59;59;59;la cui reputazione continua a persistere nel mondo.;gpt-3.5-turbo;modern simple;0.7;"f""Paraphrase the following text in {style} Italian:\n\n{text}"""
1;2;196;60;60;60;e durerà per sempre come il mondo lontano.;gpt-3.5-turbo;modern simple;0.7;"f""Paraphrase the following text in {style} Italian:\n\n{text}"""
1;2;197;61;61;61;Il mio amico, e non la fortuna,;gpt-3.5-turbo;modern simple;0.7;"f""Paraphrase the following text in {style} Italian:\n\n{text}"""
1;2;198;62;62;62;Nella desolata pianura è bloccato.;gpt-3.5-turbo;modern simple;0.7;"f""Paraphrase the following text in {style} Italian:\n\n{text}"""
1;2;199;63;63;63;Sì nel camminare, che è fatto per paura.;gpt-3.5-turbo;modern simple;0.7;"f""Paraphrase the following text in {style} Italian:\n\n{text}"""
1;2;200;64;64;64;e ho paura che non sia così confuso già.;gpt-3.5-turbo;modern simple;0.7;"f""Paraphrase the following text in {style} Italian:\n\n{text}"""
1;2;201;65;65;65;Che io abbia tardato ad alzarmi per aiutare.;gpt-3.5-turbo;modern simple;0.7;"f""Paraphrase the following text in {style} Italian:\n\n{text}"""
1;2;202;66;66;66;Per quello che ho sentito di lui in cielo.;gpt-3.5-turbo;modern simple;0.7;"f""Paraphrase the following text in {style} Italian:\n\n{text}"""
1;2;203;67;67;67;Ora muoviti, e con le tue belle parole;gpt-3.5-turbo;modern simple;0.7;"f""Paraphrase the following text in {style} Italian:\n\n{text}"""
1;2;204;68;68;68;e quindi ha bisogno di questo per vivere.;gpt-3.5-turbo;modern simple;0.7;"f""Paraphrase the following text in {style} Italian:\n\n{text}"""
1;2;205;69;69;69;Mi aiuta tanto che ne sono consolata.;gpt-3.5-turbo;modern simple;0.7;"f""Paraphrase the following text in {style} Italian:\n\n{text}"""
1;2;206;70;70;70;Io sono Beatrice e ti faccio andare.;gpt-3.5-turbo;modern simple;0.7;"f""Paraphrase the following text in {style} Italian:\n\n{text}"""
1;2;207;71;71;71;Vengo dal luogo dove desidero tornare.;gpt-3.5-turbo;modern simple;0.7;"f""Paraphrase the following text in {style} Italian:\n\n{text}"""
1;2;208;72;72;72;L'amore mi ha mosso a parlare.;gpt-3.5-turbo;modern simple;0.7;"f""Paraphrase the following text in {style} Italian:\n\n{text}"""
1;2;209;73;73;73;Quando sarò davanti al mio signore,;gpt-3.5-turbo;modern simple;0.7;"f""Paraphrase the following text in {style} Italian:\n\n{text}"""
1;2;210;74;74;74;Spesso parlerò di te a lui lodandoti.;gpt-3.5-turbo;modern simple;0.7;"f""Paraphrase the following text in {style} Italian:\n\n{text}"""
1;2;211;75;75;75;Allora rimase in silenzio, e poi fui io a iniziare:;gpt-3.5-turbo;modern simple;0.7;"f""Paraphrase the following text in {style} Italian:\n\n{text}"""
1;2;212;76;76;76;Donna di sola virtù per cui;gpt-3.5-turbo;modern simple;0.7;"f""Paraphrase the following text in {style} Italian:\n\n{text}"""
1;2;213;77;77;77;La razza umana supera ogni soddisfazione.;gpt-3.5-turbo;modern simple;0.7;"f""Paraphrase the following text in {style} Italian:\n\n{text}"""
1;2;214;78;78;78;In quel cielo ci sono meno cerchi.;gpt-3.5-turbo;modern simple;0.7;"f""Paraphrase the following text in {style} Italian:\n\n{text}"""
1;2;215;79;79;79;Mi piace molto il tuo ordine.;gpt-3.5-turbo;modern simple;0.7;"f""Paraphrase the following text in {style} Italian:\n\n{text}"""
1;2;216;80;80;80;Che se dovevo obbedire, è troppo tardi.;gpt-3.5-turbo;modern simple;0.7;"f""Paraphrase the following text in {style} Italian:\n\n{text}"""
1;2;217;81;81;81;Non c'è più nulla che tu possa fare per mostrarmi il tuo talento.;gpt-3.5-turbo;modern simple;0.7;"f""Paraphrase the following text in {style} Italian:\n\n{text}"""
1;2;218;82;82;82;Ma dimmi perché non mi guardi;gpt-3.5-turbo;modern simple;0.7;"f""Paraphrase the following text in {style} Italian:\n\n{text}"""
1;2;219;83;83;83;del discendere qui in questo centro;gpt-3.5-turbo;modern simple;0.7;"f""Paraphrase the following text in {style} Italian:\n\n{text}"""
1;2;220;84;84;84;dalla vasta area dove tu bruci e ritorni.;gpt-3.5-turbo;modern simple;0.7;"f""Paraphrase the following text in {style} Italian:\n\n{text}"""
1;2;221;85;85;85;Poiché vuoi sapere così tanto dentro di te,;gpt-3.5-turbo;modern simple;0.7;"f""Paraphrase the following text in {style} Italian:\n\n{text}"""
1;2;222;86;86;86;Mi ha risposto in modo diretto e breve.;gpt-3.5-turbo;modern simple;0.7;"f""Paraphrase the following text in {style} Italian:\n\n{text}"""
1;2;223;87;87;87;Perché non ho paura di entrare qui dentro.;gpt-3.5-turbo;modern simple;0.7;"f""Paraphrase the following text in {style} Italian:\n\n{text}"""
1;2;224;88;88;88;Dovremmo temere solo quelle cose.;gpt-3.5-turbo;modern simple;0.7;"f""Paraphrase the following text in {style} Italian:\n\n{text}"""
1;2;225;89;89;89;Possono far male agli altri.;gpt-3.5-turbo;modern simple;0.7;"f""Paraphrase the following text in {style} Italian:\n\n{text}"""
1;2;226;90;90;90;Delle altre non lo sono, perché non hanno paura.;gpt-3.5-turbo;modern simple;0.7;"f""Paraphrase the following text in {style} Italian:\n\n{text}"""
1;2;227;91;91;91;Sono stata creata da Dio, per sua misericordia, in questo modo.;gpt-3.5-turbo;modern simple;0.7;"f""Paraphrase the following text in {style} Italian:\n\n{text}"""
1;2;228;92;92;92;che la vostra povertà non mi tocca;gpt-3.5-turbo;modern simple;0.7;"f""Paraphrase the following text in {style} Italian:\n\n{text}"""
1;2;229;93;93;93;Non sono assalito dal fuoco ardente di questo incendio.;gpt-3.5-turbo;modern simple;0.7;"f""Paraphrase the following text in {style} Italian:\n\n{text}"""
1;2;230;94;94;94;La donna è gentile nel cielo che piange.;gpt-3.5-turbo;modern simple;0.7;"f""Paraphrase the following text in {style} Italian:\n\n{text}"""
1;2;231;95;95;95;Di questo ostacolo per cui ti mando,;gpt-3.5-turbo;modern simple;0.7;"f""Paraphrase the following text in {style} Italian:\n\n{text}"""
1;2;232;96;96;96;così che il severo giudizio lassù si infrange.;gpt-3.5-turbo;modern simple;0.7;"f""Paraphrase the following text in {style} Italian:\n\n{text}"""
1;2;233;97;97;97;Lucia ha chiesto questo nella sua domanda.;gpt-3.5-turbo;modern simple;0.7;"f""Paraphrase the following text in {style} Italian:\n\n{text}"""
1;2;234;98;98;98;e disse: - Ora il tuo fedele ha bisogno.;gpt-3.5-turbo;modern simple;0.7;"f""Paraphrase the following text in {style} Italian:\n\n{text}"""
1;2;235;99;99;99;Di te, e ti raccomando a lui/lei.;gpt-3.5-turbo;modern simple;0.7;"f""Paraphrase the following text in {style} Italian:\n\n{text}"""
1;2;236;100;100;100;Lucia, nemica di ogni crudeltà,;gpt-3.5-turbo;modern simple;0.7;"f""Paraphrase the following text in {style} Italian:\n\n{text}"""
1;2;237;101;101;101;Si spostò e raggiunse il luogo dove mi trovavo.;gpt-3.5-turbo;modern simple;0.7;"f""Paraphrase the following text in {style} Italian:\n\n{text}"""
1;2;238;102;102;102;che siedevo con la vecchia Rachele.;gpt-3.5-turbo;modern simple;0.7;"f""Paraphrase the following text in {style} Italian:\n\n{text}"""
1;2;239;103;103;103;Disse: - Beatrice, vera lode di Dio.;gpt-3.5-turbo;modern simple;0.7;"f""Paraphrase the following text in {style} Italian:\n\n{text}"""
1;2;240;104;104;104;perché non aiuti coloro che ti hanno amato così tanto?;gpt-3.5-turbo;modern simple;0.7;"f""Paraphrase the following text in {style} Italian:\n\n{text}"""
1;2;241;105;105;105;Cosa vuoi fare tu nella massa comune?;gpt-3.5-turbo;modern simple;0.7;"f""Paraphrase the following text in {style} Italian:\n\n{text}"""
1;2;242;106;106;106;Non senti la compassione nel suo pianto.;gpt-3.5-turbo;modern simple;0.7;"f""Paraphrase the following text in {style} Italian:\n\n{text}"""
1;2;243;107;107;107;Non vedi la morte che lo sta combattendo?;gpt-3.5-turbo;modern simple;0.7;"f""Paraphrase the following text in {style} Italian:\n\n{text}"""
1;2;244;108;108;108;Sulla foce del fiume dove il mare non si vanta?;gpt-3.5-turbo;modern simple;0.7;"f""Paraphrase the following text in {style} Italian:\n\n{text}"""
1;2;245;109;109;109;Nel mondo non ci sono mai state persone furbe.;gpt-3.5-turbo;modern simple;0.7;"f""Paraphrase the following text in {style} Italian:\n\n{text}"""
1;2;246;110;110;110;per ottenere vantaggi o evitare danni.;gpt-3.5-turbo;modern simple;0.7;"f""Paraphrase the following text in {style} Italian:\n\n{text}"""
1;2;247;111;111;111;come me, dopo aver detto queste parole,;gpt-3.5-turbo;modern simple;0.7;"f""Paraphrase the following text in {style} Italian:\n\n{text}"""
1;2;248;112;112;112;Sono sceso da quella comoda sedia del paradiso.;gpt-3.5-turbo;modern simple;0.7;"f""Paraphrase the following text in {style} Italian:\n\n{text}"""
1;2;249;113;113;113;Credendo alle tue parole sincere,;gpt-3.5-turbo;modern simple;0.7;"f""Paraphrase the following text in {style} Italian:\n\n{text}"""
1;2;250;114;114;114;che onora te e coloro che l'hanno sentito.;gpt-3.5-turbo;modern simple;0.7;"f""Paraphrase the following text in {style} Italian:\n\n{text}"""
1;2;251;115;115;115;Dopo che mi ha spiegato questo,;gpt-3.5-turbo;modern simple;0.7;"f""Paraphrase the following text in {style} Italian:\n\n{text}"""
1;2;252;116;116;116;Gli occhi brillanti si riempirono di lacrime.;gpt-3.5-turbo;modern simple;0.7;"f""Paraphrase the following text in {style} Italian:\n\n{text}"""
1;2;253;117;117;117;Perché mi ha fatto venire prima.;gpt-3.5-turbo;modern simple;0.7;"f""Paraphrase the following text in {style} Italian:\n\n{text}"""
1;2;254;118;118;118;E sono venuto da te come lei ha voluto.;gpt-3.5-turbo;modern simple;0.7;"f""Paraphrase the following text in {style} Italian:\n\n{text}"""
1;2;255;119;119;119;Mi alzai davanti a quella bestia;gpt-3.5-turbo;modern simple;0.7;"f""Paraphrase the following text in {style} Italian:\n\n{text}"""
1;2;256;120;120;120;La tua breve camminata sulla bella montagna ti ha tolto.;gpt-3.5-turbo;modern simple;0.7;"f""Paraphrase the following text in {style} Italian:\n\n{text}"""
1;2;257;121;121;121;Quindi: perché sono rimasto?;gpt-3.5-turbo;modern simple;0.7;"f""Paraphrase the following text in {style} Italian:\n\n{text}"""
1;2;258;122;122;122;perché così tanta paura nel cuore,;gpt-3.5-turbo;modern simple;0.7;"f""Paraphrase the following text in {style} Italian:\n\n{text}"""
1;2;259;123;123;123;perché non hai il coraggio e la sincerità.;gpt-3.5-turbo;modern simple;0.7;"f""Paraphrase the following text in {style} Italian:\n\n{text}"""
1;2;260;124;124;124;dopo aver ricevuto la benedizione di queste tre donne;gpt-3.5-turbo;modern simple;0.7;"f""Paraphrase the following text in {style} Italian:\n\n{text}"""
1;2;261;125;125;125;Ti prendono cura nella corte del cielo.;gpt-3.5-turbo;modern simple;0.7;"f""Paraphrase the following text in {style} Italian:\n\n{text}"""
1;2;262;126;126;126;E la mia capacità di parlare così bene ti garantisce qualcosa?;gpt-3.5-turbo;modern simple;0.7;"f""Paraphrase the following text in {style} Italian:\n\n{text}"""
1;2;263;127;127;127;Quali piccoli fiori dal freddo della notte;gpt-3.5-turbo;modern simple;0.7;"f""Paraphrase the following text in {style} Italian:\n\n{text}"""
1;2;264;128;128;128;Chinati e chiusi quando il sole li illumina.;gpt-3.5-turbo;modern simple;0.7;"f""Paraphrase the following text in {style} Italian:\n\n{text}"""
1;2;265;129;129;129;Tutti si alzano con i loro steli aperti.;gpt-3.5-turbo;modern simple;0.7;"f""Paraphrase the following text in {style} Italian:\n\n{text}"""
1;2;266;130;130;130;Così mi sentii stanco della mia virtù.;gpt-3.5-turbo;modern simple;0.7;"f""Paraphrase the following text in {style} Italian:\n\n{text}"""
1;2;267;131;131;131;Mi è venuto un grande desiderio di coraggio nel cuore.;gpt-3.5-turbo;modern simple;0.7;"f""Paraphrase the following text in {style} Italian:\n\n{text}"""
1;2;268;132;132;132;Ho iniziato come una persona sincera.;gpt-3.5-turbo;modern simple;0.7;"f""Paraphrase the following text in {style} Italian:\n\n{text}"""
1;2;269;133;133;133;Oh quella gentile signora che mi ha aiutato!;gpt-3.5-turbo;modern simple;0.7;"f""Paraphrase the following text in {style} Italian:\n\n{text}"""
1;2;270;134;134;134;e tu gentile che hai subito obbedito;gpt-3.5-turbo;modern simple;0.7;"f""Paraphrase the following text in {style} Italian:\n\n{text}"""
1;2;271;135;135;135;Le parole sincere che ti disse!;gpt-3.5-turbo;modern simple;0.7;"f""Paraphrase the following text in {style} Italian:\n\n{text}"""
1;2;272;136;136;136;Tu hai conquistato il mio cuore con desiderio.;gpt-3.5-turbo;modern simple;0.7;"f""Paraphrase the following text in {style} Italian:\n\n{text}"""
1;2;273;137;137;137;sì a venire con le tue parole.;gpt-3.5-turbo;modern simple;0.7;"f""Paraphrase the following text in {style} Italian:\n\n{text}"""
1;2;274;138;138;138;Sono tornato alla proposta originale.;gpt-3.5-turbo;modern simple;0.7;"f""Paraphrase the following text in {style} Italian:\n\n{text}"""
1;2;275;139;139;139;Ora vai, perché quello che vogliamo entrambi è la stessa cosa.;gpt-3.5-turbo;modern simple;0.7;"f""Paraphrase the following text in {style} Italian:\n\n{text}"""
1;2;276;140;140;140;Tu sei il duca, il signore e il maestro.;gpt-3.5-turbo;modern simple;0.7;"f""Paraphrase the following text in {style} Italian:\n\n{text}"""
1;2;278;142;142;142;Entrai nel sentiero alto e selvaggio.;gpt-3.5-turbo;modern simple;0.7;"f""Paraphrase the following text in {style} Italian:\n\n{text}"""
1;3;279;1;1;1;Per me si va nella città del dolore.;gpt-3.5-turbo;modern simple;0.7;"f""Paraphrase the following text in {style} Italian:\n\n{text}"""
1;3;280;2;2;2;Per me si entra nel dolore eterno.;gpt-3.5-turbo;modern simple;0.7;"f""Paraphrase the following text in {style} Italian:\n\n{text}"""
1;3;281;3;3;3;Io vado tra la gente perduta.;gpt-3.5-turbo;modern simple;0.7;"f""Paraphrase the following text in {style} Italian:\n\n{text}"""
1;3;282;4;4;4;La giustizia ha spinto il mio creatore supremo.;gpt-3.5-turbo;modern simple;0.7;"f""Paraphrase the following text in {style} Italian:\n\n{text}"""
1;3;283;5;5;5;Mi creò il potere divino.;gpt-3.5-turbo;modern simple;0.7;"f""Paraphrase the following text in {style} Italian:\n\n{text}"""
1;3;284;6;6;6;La massima saggezza e il primo amore.;gpt-3.5-turbo;modern simple;0.7;"f""Paraphrase the following text in {style} Italian:\n\n{text}"""
1;3;285;7;7;7;Davanti a me non c'erano cose create.;gpt-3.5-turbo;modern simple;0.7;"f""Paraphrase the following text in {style} Italian:\n\n{text}"""
1;3;286;8;8;8;Se non eterna, allora io durerò eternamente.;gpt-3.5-turbo;modern simple;0.7;"f""Paraphrase the following text in {style} Italian:\n\n{text}"""
1;3;287;9;9;9;Abbandonate ogni speranza, voi che entrate.;gpt-3.5-turbo;modern simple;0.7;"f""Paraphrase the following text in {style} Italian:\n\n{text}"""
1;3;288;10;10;10;Queste parole sono scure.;gpt-3.5-turbo;modern simple;0.7;"f""Paraphrase the following text in {style} Italian:\n\n{text}"""
1;3;289;11;11;11;Vidi delle scritte in cima a una porta.;gpt-3.5-turbo;modern simple;0.7;"f""Paraphrase the following text in {style} Italian:\n\n{text}"""
