cantica;canto;cum_verse_number;verse_number;text;author
1;4;478;64;Non lasciavam l’andar perch’ei dicessi,;dante
1;4;479;65;ma passavam la selva tuttavia,;dante
1;4;480;66;la selva, dico, di spiriti spessi.;dante
1;4;481;67;Non era lunga ancor la nostra via;dante
1;4;482;68;di qua dal sonno, quand’io vidi un foco;dante
1;4;483;69;ch’emisperio di tenebre vincia.;dante
1;4;484;70;Di lungi n’eravamo ancora un poco,;dante
1;4;485;71;ma non sì ch’io non discernessi in parte;dante
1;4;486;72;ch’orrevol gente possedea quel loco.;dante
1;4;487;73;"""O tu ch’onori scïenzïa e arte,";dante
1;4;488;74;questi chi son c’ hanno cotanta onranza,;dante
1;4;489;75;"che dal modo de li altri li diparte?"".";dante
1;4;490;76;"E quelli a me: ""L’onrata nominanza";dante
1;4;491;77;che di lor suona sù ne la tua vita,;dante
1;4;492;78;"grazïa acquista in ciel che sì li avanza"".";dante
1;4;493;79;Intanto voce fu per me udita:;dante
1;4;494;80;"""Onorate l’altissimo poeta;";dante
1;4;495;81;"l’ombra sua torna, ch’era dipartita"".";dante
1;4;496;82;Poi che la voce fu restata e queta,;dante
1;4;497;83;vidi quattro grand’ombre a noi venire:;dante
1;4;498;84;sembianz’avevan né trista né lieta.;dante
1;4;499;85;Lo buon maestro cominciò a dire:;dante
1;4;500;86;"""Mira colui con quella spada in mano,";dante
1;4;501;87;che vien dinanzi ai tre sì come sire:;dante
1;4;502;88;"quelli è Omero poeta sovrano;";dante
1;4;503;89;"l’altro è Orazio satiro che vene;";dante
1;4;504;90;Ovidio è ’l terzo, e l’ultimo Ovidio.;dante
1;4;505;91;Però che ciascun meco si convene;dante
1;4;506;92;nel nome che sonò la voce sola,;dante
1;4;507;93;"fannomi onore, e di ciò fanno bene"".";dante
1;4;508;94;Così vid’i’ adunar la bella scola;dante
1;4;509;95;di quel segnor de l’altissimo canto;dante
1;4;510;96;che sovra li altri com’aquila vola.;dante
1;4;511;97;Da ch’ebber ragionato insieme alquanto,;dante
1;4;512;98;volsersi a me con salutevol cenno,;dante
1;4;513;99;"e ’l mio maestro sorrise di tanto;";dante
1;4;514;100;e più d’onore ancora assai mi fenno,;dante
1;4;515;101;ch’e’ sì mi fecer de la loro schiera,;dante
1;4;516;102;sì ch’io fui sesto tra cotanto senno.;dante
1;4;517;103;Così andammo infino a la lumera,;dante
1;4;518;104;parlando cose che ’l tacere è bello,;dante
1;4;519;105;sì com’era ’l parlar colà dov’era.;dante
1;4;520;106;Venimmo al piè d’un nobile castello,;dante
1;4;521;107;sette volte cerchiato d’alte mura,;dante
1;4;522;108;difeso intorno d’un bel fiumicello.;dante
1;4;523;109;"Questo passammo come terra dura;";dante
1;4;524;110;per sette porte intrai con questi savi:;dante
1;4;525;111;giugnemmo in prato di fresca verdura.;dante
1;4;526;112;Genti v’eran con occhi tardi e gravi,;dante
1;4;527;113;di grande autorità ne’ lor sembianti:;dante
1;4;528;114;parlavan rado, con voci soavi.;dante
1;4;529;115;Traemmoci così da l’un de’ canti,;dante
1;4;530;116;in loco aperto, luminoso e alto,;dante
1;4;531;117;sì che veder si potien tutti quanti.;dante
1;4;532;118;Colà diritto, sovra ’l verde smalto,;dante
1;4;533;119;mi fuor mostrati li spiriti magni,;dante
1;4;534;120;che del vedere in me stesso m’essalto.;dante
1;4;535;121;I’ vidi Eletra con molti compagni,;dante
1;4;536;122;tra ’ quai conobbi Ettòr ed Enea,;dante
1;4;537;123;Cesare armato con li occhi grifagni.;dante
1;4;538;124;"Vidi Cammilla e la Pantasilea;";dante
1;4;539;125;da l’altra parte vidi ’l re Latino;dante
1;4;540;126;che con Lavina sua figlia sedea.;dante
1;4;541;127;Vidi quel Bruto che cacciò Tarquino,;dante
1;4;542;128;"Lucrezia, Iulia, Marzïa e Corniglia;";dante
1;4;543;129;e solo, in parte, vidi ’l Saladino.;dante
1;4;544;130;Poi ch’innalzai un poco più le ciglia,;dante
1;4;545;131;vidi ’l maestro di color che sanno;dante
1;4;546;132;seder tra filosofica famiglia.;dante
1;4;547;133;Tutti lo miran, tutti onor li fanno:;dante
1;4;548;134;quivi vid’ïo Socrate e Socrate,;dante
1;4;549;135;"che ’nnanzi a li altri più presso li stanno;";dante
1;4;550;136;Democrito che ’l mondo a caso pone}},;dante
1;4;551;137;Dïogenès, Dïogenès e Dïogenès,;dante
1;4;552;138;"Empedoclès, Empedoclès e Empedoclès;";dante
1;4;553;139;e vidi il buono accoglitor del quale,;dante
1;4;554;140;"Dïascoride dico; e vidi Orfeo,";dante
1;4;555;141;"Tulïo e Lino e Tulïo morale;";dante
1;4;556;142;Euclide geomètra e Euclide,;dante
1;4;557;143;Ipocràte, Ipocràte e Ipocràte,;dante
1;4;558;144;Averoìs che ’l gran comento feo.;dante
1;4;559;145;Io non posso ritrar di tutti a pieno,;dante
1;4;560;146;però che sì mi caccia il lungo tema,;dante
1;4;561;147;che molte volte al fatto il dir vien meno.;dante
1;4;562;148;La sesta compagnia in due si scema:;dante
1;4;563;149;per altra via mi mena il savio duca,;dante
1;4;564;150;fuor de la queta, ne l’aura che trema.;dante
1;4;565;151;E vegno in parte ove non è che luca.;dante
1;5;566;1;Così discesi del cerchio primaio;dante
1;5;567;2;giù nel secondo, che men loco cinghia;dante
1;5;568;3;e tanto più dolor, che punge a guaio.;dante
1;5;569;4;Stavvi Minòs orribilmente, e ringhia:;dante
1;5;570;5;"essamina le colpe ne l’intrata;";dante
1;5;571;6;giudica e manda secondo ch’avvinghia.;dante
1;5;572;7;Dico che quando l’anima mal nata;dante
1;5;573;8;"li vien dinanzi, tutta si confessa;";dante
1;5;574;9;e quel conoscitor de le peccata;dante
1;5;575;10;"vede qual loco d’inferno è da essa;";dante
1;5;576;11;cignesi con la coda tante volte;dante
1;5;577;12;quantunque gradi vuol che giù sia messa.;dante
1;5;578;13;Sempre dinanzi a lui ne stanno molte:;dante
1;5;579;14;vanno a vicenda ciascuna al giudizio,;dante
1;5;580;15;dicono e odono e poi son giù volte.;dante
1;5;581;16;"""O tu che vieni al doloroso ospizio"",";dante
1;5;582;17;disse Minòs a me quando mi vide,;dante
1;5;583;18;lasciando l’atto di cotanto offizio,;dante
1;5;584;19;"""guarda com’entri e di cui tu ti fide;";dante
1;5;585;20;"non t’inganni l’ampiezza de l’intrare!"".";dante
1;5;586;21;"E ’l duca mio a lui: ""Perché pur gride?";dante
1;5;587;22;Non impedir lo suo fatale andare:;dante
1;5;588;23;vuolsi così colà dove si puote;dante
1;5;589;24;"ciò che si vuole, e più non dimandare}}"".";dante
1;5;590;25;Or incomincian le dolenti note;dante
1;5;591;26;"a farmisi sentire; or son venuto";dante
1;5;592;27;là dove molto pianto mi percuote.;dante
1;5;593;28;Io venni in loco d’ogne luce muto,;dante
1;5;594;29;che mugghia come fa mar per tempesta,;dante
1;5;595;30;se da contrari venti è combattuto.;dante
1;5;596;31;La bufera infernal, che mai non resta,;dante
1;5;597;32;"mena li spirti con la sua rapina;";dante
1;5;598;33;voltando e percotendo li molesta.;dante
1;5;599;34;Quando giungon davanti a la ruina,;dante
1;5;600;35;"quivi le strida, il compianto, il lamento;";dante
1;5;601;36;bestemmian quivi la virtù divina.;dante
1;5;602;37;Intesi ch’a così fatto tormento;dante
1;5;603;38;enno dannati i peccator carnali,;dante
1;5;604;39;che la ragion sommettono al talento.;dante
1;5;605;40;E come li stornei ne portan l’ali;dante
1;5;606;41;nel freddo tempo, a schiera larga e piena,;dante
1;5;607;42;così quel fiato li spiriti mali;dante
1;5;608;43;"di qua, di là, di giù, di sù li mena;";dante
1;5;609;44;nulla speranza li conforta mai,;dante
1;5;610;45;non che di posa, ma di minor pena.;dante
1;5;611;46;E come i gru van cantando lor lai,;dante
1;5;612;47;faccendo in aere di sé lunga riga,;dante
1;5;613;48;così vid’io venir, traendo guai,;dante
1;5;614;49;"ombre portate da la detta briga;";dante
1;5;615;50;"per ch’i’ dissi: ""Maestro, chi son quelle";dante
1;5;616;51;"genti che l’aura nera sì gastiga?"".";dante
1;5;617;52;"""La prima di color di cui novelle";dante
1;5;618;53;"tu vuo' saper"", mi disse quelli allotta,";dante
1;5;619;54;"""fu imperadrice di molte favelle.";dante
1;5;620;55;A vizio di lussuria fu sì rotta,;dante
1;5;621;56;che libito fé licito in sua legge,;dante
1;5;622;57;per tòrre il biasmo in che era condotta.;dante
1;5;623;58;Ell’è Semiramìs, di cui si legge;dante
1;5;624;59;che succedette a Nino e fu sua sposa:;dante
1;5;625;60;tenne la terra che ’l Soldan corregge.;dante
1;5;626;61;L’altra è colei che s’ancise amorosa,;dante
1;5;627;62;"e ruppe fede al cener di Sicheo;";dante
1;5;628;63;poi è Cleopatràs lussurïosa.}};dante
1;5;629;64;Elena vedi, per cui tanto reo;dante
1;5;630;65;tempo si volse, e vedi ’l grande Achille,;dante
1;5;631;66;che con amore al fine combatteo.;dante
1;5;632;67;"Vedi Parìs, Tristano""; e più di mille";dante
1;5;633;68;ombre mostrommi e nominommi a dito,;dante
1;5;634;69;ch’amor di nostra vita dipartille.;dante
1;5;635;70;Poscia ch’io ebbi ’l mio dottore udito;dante
1;5;636;71;nomar le donne antiche e ’ cavalieri,;dante
1;5;637;72;pietà mi giunse, e fui quasi smarrito.;dante
1;5;638;73;"I’ cominciai: ""Poeta, volontieri";dante
1;5;639;74;parlerei a quei due che ’nsieme vanno,;dante
1;5;640;75;"e paion sì al vento esser leggeri"".";dante
1;5;641;76;"Ed elli a me: ""Vedrai quando saranno";dante
1;5;642;77;"più presso a noi; e tu allor li priega";dante
1;5;643;78;"per quello amor che i mena, ed ei verranno"".";dante
1;5;644;79;Sì tosto come il vento a noi li piega,;dante
1;5;645;80;"mossi la voce: ""O anime affannate,";dante
1;5;646;81;"venite a noi parlar, s’altri nol niega!"".";dante
1;5;647;82;Quali colombe dal disio chiamate;dante
1;5;648;83;con l’ali alzate e ferme al dolce nido;dante
1;5;649;84;"vegnon per l’aere, dal voler portate;";dante
1;5;650;85;cotali uscir de la schiera ov’è Dido,;dante
1;5;651;86;a noi venendo per l’aere maligno,;dante
1;5;652;87;sì forte fu l’affettüoso grido.;dante
1;5;653;88;"""O animal grazïoso e benigno";dante
1;5;654;89;che visitando vai per l’aere perso;dante
1;5;655;90;noi che tignemmo il mondo di sanguigno,;dante
1;5;656;91;se fosse amico il re de l’universo,;dante
1;5;657;92;noi pregheremmo lui de la tua pace,;dante
1;5;658;93;poi c’ hai pietà del nostro mal perverso.;dante
1;5;659;94;Di quel che udire e che parlar vi piace,;dante
1;5;660;95;noi udiremo e parleremo a voi,;dante
1;5;661;96;mentre che ’l vento, come fa, ci tace.;dante
1;5;662;97;Siede la terra dove nata fui;dante
1;5;663;98;su la marina dove ’l Po discende;dante
1;5;664;99;per aver pace co’ seguaci sui.;dante
1;5;665;100;Amor, ch'al cor gentil ratto s'apprende,;dante
1;5;666;101;prese costui de la bella persona;dante
1;5;667;102;"che mi fu tolta; e 'l modo ancor m'offende.";dante
1;5;668;103;Amor, ch’a nullo amato amar perdona,;dante
1;5;669;104;mi prese del costui piacer sì forte,;dante
1;5;670;105;che, come vedi, ancor non m’abbandona.;dante
1;5;671;106;Amor condusse noi ad una morte.;dante
1;5;672;107;"Caina attende chi a vita ci spense}}"".";dante
1;5;673;108;Queste parole da lor ci fuor porte.;dante
1;5;674;109;Quand’io intesi quell’anime offense,;dante
1;5;675;110;china’ il viso, e tanto il tenni basso,;dante
1;5;676;111;"fin che ’l poeta mi disse: ""Che pense?"".";dante
1;5;677;112;"Quando rispuosi, cominciai: ""Oh lasso,";dante
1;5;678;113;quanti dolci pensier, quanto disio;dante
1;5;679;114;"menò costoro al doloroso passo!"".";dante
1;5;680;115;Poi mi rivolsi a loro e parla’ io,;dante
1;5;681;116;"e cominciai: ""Francesca, i tuoi martìri";dante
1;5;682;117;a lagrimar mi fanno tristo e pio.;dante
1;5;683;118;Ma dimmi: al tempo d’i dolci sospiri,;dante
1;5;684;119;a che e come concedette amore;dante
1;5;685;120;"che conosceste i dubbiosi disiri?"".";dante
1;5;686;121;"E quella a me: ""Nessun maggior dolore";dante
1;5;687;122;che ricordarsi del tempo felice;dante
1;5;688;123;"ne la miseria; e ciò sa 'l tuo dottore.}}";dante
1;5;689;124;Ma s’a conoscer la prima radice;dante
1;5;690;125;del nostro amor tu hai cotanto affetto,;dante
1;5;691;126;dirò come colui che piange e dice.;dante
1;5;692;127;Noi leggiavamo un giorno per diletto;dante
1;5;693;128;"di Lancialotto come amor lo strinse;";dante
1;5;694;129;soli eravamo e sanza alcun sospetto.;dante
1;5;695;130;Per più fïate li occhi ci sospinse;dante
1;5;696;131;"quella lettura, e scolorocci il viso;";dante
1;5;697;132;ma solo un punto fu quel che ci vinse.;dante
1;5;698;133;Quando leggemmo il disïato riso;dante
1;5;699;134;esser basciato da cotanto amante,;dante
1;5;700;135;questi, che mai da me non fia diviso,;dante
1;5;701;136;la bocca mi basciò tutto tremante.;dante
1;5;702;137;Galeotto fu ’l libro e chi lo scrisse:;dante
1;5;703;138;"quel giorno più non vi leggemmo avante"".}}";dante
1;5;704;139;Mentre che l'uno spirto questo disse,;dante
1;5;705;140;"l'altro piangëa; sì che di pietade";dante
1;5;706;141;io venni men così com'io morisse.;dante
1;5;707;142;E caddi come corpo morto cade.}};dante
1;6;708;1;Al tornar de la mente, che si chiuse;dante
1;6;709;2;dinanzi a la pietà d’i due cognati,;dante
1;6;710;3;che di trestizia tutto mi confuse,;dante
1;6;711;4;novi tormenti e novi tormentati;dante
1;6;712;5;mi veggio intorno, come ch’io mi mova;dante
1;6;713;6;e ch’io mi volga, e come che io guati.;dante
1;6;714;7;Io sono al terzo cerchio, de la piova;dante
1;6;715;8;"etterna, maladetta, fredda e greve;";dante
1;6;716;9;regola e qualità mai non l’è nova.;dante
1;6;717;10;Grandine grossa, acqua tinta e neve;dante
1;6;718;11;"per l’aere tenebroso si riversa;";dante
1;6;719;12;pute la terra che questo riceve.;dante
1;6;720;13;Cerbero, fiera crudele e diversa,;dante
1;6;721;14;con tre gole caninamente latra;dante
1;6;722;15;sovra la gente che quivi è sommersa.;dante
1;6;723;16;Li occhi ha vermigli, la barba unta e atra,;dante
1;6;724;17;"e ’l ventre largo, e unghiate le mani;";dante
1;6;725;18;graffia li spirti ed iscoia ed isquatra.;dante
1;6;726;19;"Urlar li fa la pioggia come cani;";dante
1;6;727;20;"de l’un de’ lati fanno a l’altro schermo;";dante
1;6;728;21;volgonsi spesso i miseri profani.;dante
1;6;729;22;Quando ci scorse Cerbero, il gran vermo,;dante
1;6;730;23;"le bocche aperse e mostrocci le sanne;";dante
1;6;731;24;non avea membro che tenesse fermo.;dante
1;6;732;25;E ’l duca mio distese le sue spanne,;dante
1;6;733;26;prese la terra, e con piene le pugna;dante
1;6;734;27;la gittò dentro a le bramose canne.;dante
1;6;735;28;Qual è quel cane ch’abbaiando agogna,;dante
1;6;736;29;e si racqueta poi che ’l pasto morde,;dante
1;6;737;30;ché solo a divorarlo intende e pugna,;dante
1;6;738;31;cotai si fecer quelle facce lorde;dante
1;6;739;32;de lo demonio Cerbero, che ’ntrona;dante
1;6;740;33;l’anime sì, ch’esser vorrebber sorde.;dante
1;6;741;34;Noi passavam su per l’ombre che adona;dante
1;6;742;35;la greve pioggia, e ponavam le piante;dante
1;6;743;36;sovra lor vanità che par persona.;dante
1;6;744;37;Elle giacean per terra tutte quante,;dante
1;6;745;38;fuor d’una ch’a seder si levò, ratto;dante
1;6;746;39;ch’ella ci vide passarsi davante.;dante
1;6;747;40;"""O tu che se’ per questo ’nferno tratto"",";dante
1;6;748;41;"mi disse, ""riconoscimi, se sai:";dante
1;6;749;42;"tu fosti, prima ch’io disfatto, fatto"".";dante
1;6;750;43;"E io a lui: ""L’angoscia che tu hai";dante
1;6;751;44;forse ti tira fuor de la mia mente,;dante
1;6;752;45;sì che non par ch’i’ ti vedessi mai.;dante
1;6;753;46;Ma dimmi chi tu se’ che ’n sì dolente;dante
1;6;754;47;loco se’ messo, e hai sì fatta pena,;dante
1;6;755;48;"che, s’altra è maggio, nulla è sì spiacente"".";dante
1;6;756;49;"Ed elli a me: ""La tua città, ch’è piena";dante
1;6;757;50;d’invidia sì che già trabocca il sacco,;dante
1;6;758;51;seco mi tenne in la vita serena.;dante
1;6;759;52;Voi cittadini mi chiamaste Ciacco:;dante
1;6;760;53;per la dannosa colpa de la gola,;dante
1;6;761;54;come tu vedi, a la pioggia mi fiacco.}};dante
1;6;762;55;E io anima trista non son sola,;dante
1;6;763;56;ché tutte queste a simil pena stanno;dante
1;6;764;57;"per simil colpa"". E più non fé parola.";dante
1;6;765;58;"Io li rispuosi: ""Ciacco, il tuo affanno";dante
1;6;766;59;"mi pesa sì, ch’a lagrimar mi ’nvita;";dante
1;6;767;60;ma dimmi, se tu sai, a che verranno;dante
1;6;768;61;"li cittadin de la città partita;";dante
1;6;769;62;"s’alcun v’è giusto; e dimmi la cagione";dante
1;6;770;63;"per che l’ ha tanta discordia assalita"".";dante
1;6;771;64;"E quelli a me: ""Dopo lunga tencione";dante
1;6;772;65;verranno al sangue, e la parte selvaggia;dante
1;6;773;66;caccerà l’altra con molta offensione.;dante
1;6;774;67;Poi appresso convien che questa caggia;dante
1;6;775;68;infra tre soli, e che l’altra sormonti;dante
1;6;776;69;con la forza di tal che testé piaggia.;dante
1;6;777;70;Alte terrà lungo tempo le fronti,;dante
1;6;778;71;tenendo l’altra sotto gravi pesi,;dante
1;6;779;72;come che di ciò pianga o che n’aonti.;dante
1;6;780;73;"Giusti son due, e non vi sono intesi;";dante
1;6;781;74;superbia, invidia e avarizia sono;dante
1;6;782;75;"le tre faville c’ hanno i cuori accesi"".";dante
1;6;783;76;Qui puose fine al lagrimabil suono.;dante
1;6;784;77;"E io a lui: ""Ancor vo’ che mi ’nsegni";dante
1;6;785;78;e che di più parlar mi facci dono.;dante
1;6;786;79;Farinata e ’l Tegghiaio, che fuor sì degni,;dante
1;6;787;80;Iacopo Rusticucci, Arrigo e ’l Mosca;dante
1;6;788;81;e li altri ch’a ben far puoser li ’ngegni,;dante
1;6;789;82;"dimmi ove sono e fa ch’io li conosca;";dante
1;6;790;83;ché gran disio mi stringe di savere;dante
1;6;791;84;"se ’l ciel li addolcia o lo ’nferno li attosca"".";dante
1;6;792;85;"E quelli: ""Ei son tra l’anime più nere;";dante
1;6;793;86;diverse colpe giù li grava al fondo:;dante
1;6;794;87;se tanto scendi, là i potrai vedere.;dante
1;6;795;88;Ma quando tu sarai nel dolce mondo,;dante
1;6;796;89;priegoti ch’a la mente altrui mi rechi:;dante
1;6;797;90;"più non ti dico e più non ti rispondo"".";dante
1;6;798;91;"Li diritti occhi torse allora in biechi;";dante
1;6;799;92;guardommi un poco e poi chinò la testa:;dante
1;6;800;93;cadde con essa a par de li altri ciechi.;dante
1;6;801;94;"E ’l duca disse a me: ""Più non si desta";dante
1;6;802;95;di qua dal suon de l’angelica tromba,;dante
1;6;803;96;quando verrà la nimica podesta:;dante
1;6;804;97;ciascun rivederà la trista tomba,;dante
1;6;805;98;ripiglierà sua carne e sua figura,;dante
1;6;806;99;"udirà quel ch’in etterno rimbomba"".";dante
1;6;807;100;Sì trapassammo per sozza mistura;dante
